,data_datetime,precipitation,cloudrate,dswrf,visibility,precipitation_probability,apparent_temperature,pressure,wind_speed,humidity,precipitation_diff,cloudrate_diff,dswrf_diff,visibility_diff,precipitation_probability_diff,apparent_temperature_diff,pressure_diff,wind_speed_diff,humidity_diff,minute_of_day,distance_max
735,2025-07-23 10:00:00,0.0,0.62,817.74,14.92,0,33.9,100696.94,10.47,0.7,0.0,0.030000000000000027,151.94000000000005,0.8900000000000006,0.0,-1.2000000000000028,-23.25,2.580000000000001,-0.06000000000000005,10.0,60
736,2025-07-23 11:00:00,0.0,0.76,849.14,16.43,0,35.2,100639.62,11.92,0.67,0.0,0.14,31.399999999999977,1.5099999999999998,0.0,1.3000000000000043,-57.320000000006985,1.4499999999999993,-0.029999999999999916,11.0,0
737,2025-07-23 12:00:00,0.08,0.63,500.23,13.0,33,33.7,100568.97,13.16,0.65,0.08,-0.13,-348.90999999999997,-3.4299999999999997,33.0,-1.5,-70.64999999999418,1.2400000000000002,-0.020000000000000018,12.0,-60
738,2025-07-23 13:00:00,0.0,0.49,251.27,15.53,0,34.0,100507.27,14.12,0.67,-0.08,-0.14,-248.96,2.5299999999999994,-33.0,0.29999999999999716,-61.69999999999709,0.9599999999999991,0.020000000000000018,13.0,-120
739,2025-07-23 14:00:00,0.0,0.51,392.41,13.92,0,35.0,100449.96,19.96,0.7,0.0,0.020000000000000018,141.14000000000001,-1.6099999999999994,0.0,1.0,-57.30999999999767,5.840000000000002,0.029999999999999916,14.0,-180
740,2025-07-23 15:00:00,0.0,0.46,431.28,15.7,0,34.2,100390.2,22.61,0.66,0.0,-0.04999999999999999,38.86999999999995,1.7799999999999994,0.0,-0.7999999999999972,-59.76000000000931,2.6499999999999986,-0.039999999999999925,15.0,-240
741,2025-07-23 16:00:00,0.0,0.38,423.55,14.76,0,33.1,100365.06,25.64,0.66,0.0,-0.08000000000000002,-7.729999999999961,-0.9399999999999995,0.0,-1.1000000000000014,-25.139999999999418,3.030000000000001,0.0,16.0,-300
742,2025-07-23 17:00:00,0.0,0.2,261.66,16.11,0,32.6,100397.72,25.45,0.7,0.0,-0.18,-161.89,1.3499999999999996,0.0,-0.5,32.66000000000349,-0.19000000000000128,0.039999999999999925,17.0,-360
743,2025-07-23 18:00:00,0.0,0.17,124.5,12.53,0,32.2,100421.89,25.05,0.69,0.0,-0.03,-137.16000000000003,-3.58,0.0,-0.3999999999999986,24.169999999998254,-0.3999999999999986,-0.010000000000000009,18.0,-420
744,2025-07-23 19:00:00,0.0,0.36,0.0,10.77,0,31.5,100469.62,22.85,0.71,0.0,0.18999999999999997,-124.5,-1.7599999999999998,0.0,-0.7000000000000028,47.729999999995925,-2.1999999999999993,0.020000000000000018,19.0,-480
745,2025-07-23 20:00:00,0.0,0.4,0.0,10.83,0,31.4,100513.38,19.75,0.76,0.0,0.040000000000000036,0.0,0.0600000000000005,0.0,-0.10000000000000142,43.76000000000931,-3.1000000000000014,0.050000000000000044,20.0,-540
746,2025-07-23 21:00:00,0.0,0.55,0.0,11.05,0,31.3,100557.92,17.94,0.78,0.0,0.15000000000000002,0.0,0.22000000000000064,0.0,-0.09999999999999787,44.5399999999936,-1.8099999999999987,0.020000000000000018,21.0,-600
747,2025-07-23 22:00:00,0.0,0.6,0.0,10.44,0,31.2,100556.39,16.29,0.77,0.0,0.04999999999999993,0.0,-0.6100000000000012,0.0,-0.10000000000000142,-1.5299999999988358,-1.6500000000000021,-0.010000000000000009,22.0,-660
748,2025-07-23 23:00:00,0.0,0.67,0.0,9.64,0,31.2,100551.77,14.42,0.77,0.0,0.07000000000000006,0.0,-0.7999999999999989,0.0,0.0,-4.619999999995343,-1.8699999999999992,0.0,23.0,-720
749,2025-07-24 00:00:00,0.0,0.61,0.0,9.48,0,31.0,100520.39,11.64,0.78,0.0,-0.06000000000000005,0.0,-0.16000000000000014,0.0,-0.1999999999999993,-31.380000000004657,-2.7799999999999994,0.010000000000000009,0.0,840
750,2025-07-24 01:00:00,0.0,0.47,0.0,9.19,0,31.2,100488.5,9.17,0.81,0.0,-0.14,0.0,-0.2900000000000009,0.0,0.1999999999999993,-31.889999999999418,-2.4700000000000006,0.030000000000000027,1.0,780
751,2025-07-24 02:00:00,0.0,0.6,0.0,8.99,0,31.3,100446.0,7.6,0.83,0.0,0.13,0.0,-0.1999999999999993,0.0,0.10000000000000142,-42.5,-1.5700000000000003,0.019999999999999907,2.0,720
752,2025-07-24 03:00:00,0.0,0.75,0.0,9.15,0,31.3,100423.58,6.44,0.85,0.0,0.15000000000000002,0.0,0.16000000000000014,0.0,0.0,-22.419999999998254,-1.1599999999999993,0.020000000000000018,3.0,660
753,2025-07-24 04:00:00,0.0,0.25,0.0,9.24,0,31.3,100426.59,6.08,0.87,0.0,-0.5,0.0,0.08999999999999986,0.0,0.0,3.0099999999947613,-0.3600000000000003,0.020000000000000018,4.0,600
754,2025-07-24 05:00:00,0.0,0.22,0.0,9.52,0,31.2,100477.73,6.15,0.9,0.0,-0.03,0.0,0.27999999999999936,0.0,-0.10000000000000142,51.13999999999942,0.07000000000000028,0.030000000000000027,5.0,540
755,2025-07-24 06:00:00,0.0,0.47,66.06,8.83,0,31.3,100497.84,6.12,0.91,0.0,0.24999999999999997,66.06,-0.6899999999999995,0.0,0.10000000000000142,20.110000000000582,-0.03000000000000025,0.010000000000000009,6.0,480
756,2025-07-24 07:00:00,0.0,0.74,254.8,8.69,0,32.1,100513.16,9.26,0.91,0.0,0.27,188.74,-0.14000000000000057,0.0,0.8000000000000007,15.320000000006985,3.1399999999999997,0.0,7.0,420
757,2025-07-24 08:00:00,0.0,0.96,467.22,10.47,0,31.9,100520.3,11.79,0.87,0.0,0.21999999999999997,212.42000000000002,1.7800000000000011,0.0,-0.20000000000000284,7.139999999999418,2.5299999999999994,-0.040000000000000036,8.0,360
758,2025-07-24 09:00:00,0.0,0.99,612.56,11.73,0,32.8,100510.73,13.9,0.82,0.0,0.030000000000000027,145.33999999999992,1.2599999999999998,0.0,0.8999999999999986,-9.570000000006985,2.110000000000001,-0.050000000000000044,9.0,300
759,2025-07-24 10:00:00,0.0,0.92,725.84,10.57,0,33.4,100489.59,16.47,0.73,0.0,-0.06999999999999995,113.28000000000009,-1.1600000000000001,0.0,0.6000000000000014,-21.139999999999418,2.5699999999999985,-0.08999999999999997,10.0,240
760,2025-07-24 11:00:00,0.0,0.93,501.02,9.85,0,33.9,100426.83,17.27,0.69,0.0,0.010000000000000009,-224.82000000000005,-0.7200000000000006,0.0,0.5,-62.75999999999476,0.8000000000000007,-0.040000000000000036,11.0,180
761,2025-07-24 12:00:00,0.0,0.66,530.84,10.44,0,34.0,100374.93,20.33,0.64,0.0,-0.27,29.82000000000005,0.5899999999999999,0.0,0.10000000000000142,-51.90000000000873,3.0599999999999987,-0.04999999999999993,12.0,120
762,2025-07-24 13:00:00,0.0,0.48,493.41,11.87,0,33.7,100323.88,21.14,0.63,0.0,-0.18000000000000005,-37.43000000000001,1.4299999999999997,0.0,-0.29999999999999716,-51.04999999998836,0.8100000000000023,-0.010000000000000009,13.0,60
763,2025-07-24 14:00:00,0.0,0.45,857.69,14.7,0,34.1,100267.22,21.89,0.63,0.0,-0.02999999999999997,364.28000000000003,2.83,0.0,0.3999999999999986,-56.66000000000349,0.75,0.0,14.0,0
764,2025-07-24 15:00:00,0.0,0.44,719.14,14.69,0,33.4,100240.09,22.63,0.63,0.0,-0.010000000000000009,-138.55000000000007,-0.009999999999999787,0.0,-0.7000000000000028,-27.130000000004657,0.7399999999999984,0.0,15.0,-60
765,2025-07-24 16:00:00,0.0,0.62,500.45,14.36,0,32.0,100205.55,22.69,0.64,0.0,0.18,-218.69,-0.33000000000000007,0.0,-1.3999999999999986,-34.5399999999936,0.060000000000002274,0.010000000000000009,16.0,-120
766,2025-07-24 17:00:00,0.0,0.32,345.28,13.32,0,31.9,100210.81,21.69,0.67,0.0,-0.3,-155.17000000000002,-1.0399999999999991,0.0,-0.10000000000000142,5.259999999994761,-1.0,0.030000000000000027,17.0,-180
767,2025-07-24 18:00:00,0.0,0.66,144.59,12.23,0,32.2,100203.98,19.81,0.7,0.0,0.34,-200.68999999999997,-1.0899999999999999,0.0,0.30000000000000426,-6.830000000001746,-1.8800000000000026,0.029999999999999916,18.0,-240
768,2025-07-24 19:00:00,0.0,0.79,0.0,10.53,0,31.4,100250.09,18.55,0.72,0.0,0.13,-144.59,-1.700000000000001,0.0,-0.8000000000000043,46.11000000000058,-1.259999999999998,0.020000000000000018,19.0,-300
769,2025-07-24 20:00:00,0.0,0.62,0.0,9.0,0,31.2,100260.31,17.49,0.77,0.0,-0.17000000000000004,0.0,-1.5299999999999994,0.0,-0.1999999999999993,10.220000000001164,-1.0600000000000023,0.050000000000000044,20.0,-360
770,2025-07-24 21:00:00,0.0,0.84,0.0,8.98,0,30.9,100294.67,16.18,0.79,0.0,0.21999999999999997,0.0,-0.019999999999999574,0.0,-0.3000000000000007,34.36000000000058,-1.3099999999999987,0.020000000000000018,21.0,-420
771,2025-07-24 22:00:00,0.0,0.8,0.0,8.93,0,30.7,100321.62,14.9,0.79,0.0,-0.039999999999999925,0.0,-0.05000000000000071,0.0,-0.1999999999999993,26.94999999999709,-1.2799999999999994,0.0,22.0,-480
772,2025-07-24 23:00:00,0.0,0.79,0.0,8.7,0,31.4,100296.89,10.56,0.82,0.0,-0.010000000000000009,0.0,-0.23000000000000043,0.0,0.6999999999999993,-24.729999999995925,-4.34,0.029999999999999916,23.0,-540
773,2025-07-25 00:00:00,0.0,0.98,0.0,8.38,0,31.7,100262.62,8.32,0.82,0.0,0.18999999999999995,0.0,-0.3199999999999985,0.0,0.3000000000000007,-34.270000000004075,-2.24,0.0,0.0,600
774,2025-07-25 01:00:00,0.0,0.97,0.0,3.23,0,31.4,100216.02,8.88,0.84,0.0,-0.010000000000000009,0.0,-5.15,0.0,-0.3000000000000007,-46.59999999999127,0.5600000000000005,0.020000000000000018,1.0,540
775,2025-07-25 02:00:00,0.4666,0.9,0.0,8.61,35,31.7,100160.09,8.06,0.84,0.4666,-0.06999999999999995,0.0,5.379999999999999,35.0,0.3000000000000007,-55.93000000000757,-0.8200000000000003,0.0,2.0,480
776,2025-07-25 03:00:00,0.0,0.69,0.0,9.83,0,31.6,100113.61,7.22,0.86,-0.4666,-0.21000000000000008,0.0,1.2200000000000006,-35.0,-0.09999999999999787,-46.479999999995925,-0.8400000000000007,0.020000000000000018,3.0,420
777,2025-07-25 04:00:00,0.0,0.92,0.0,8.16,0,31.1,100108.97,8.37,0.86,0.0,0.2300000000000001,0.0,-1.67,0.0,-0.5,-4.639999999999418,1.1499999999999995,0.0,4.0,360
778,2025-07-25 05:00:00,0.0,0.94,0.0,8.35,0,30.8,100183.06,9.08,0.87,0.0,0.019999999999999907,0.0,0.1899999999999995,0.0,-0.3000000000000007,74.08999999999651,0.7100000000000009,0.010000000000000009,5.0,300
779,2025-07-25 06:00:00,0.0,1.0,56.98,8.42,0,30.6,100184.42,8.85,0.88,0.0,0.06000000000000005,56.98,0.07000000000000028,0.0,-0.1999999999999993,1.360000000000582,-0.23000000000000043,0.010000000000000009,6.0,240
780,2025-07-25 07:00:00,0.0,0.96,198.81,8.36,0,30.7,100202.75,10.88,0.89,0.0,-0.040000000000000036,141.83,-0.0600000000000005,0.0,0.09999999999999787,18.330000000001746,2.030000000000001,0.010000000000000009,7.0,180
781,2025-07-25 08:00:00,0.0,1.0,392.88,8.64,0,31.0,100202.8,14.28,0.85,0.0,0.040000000000000036,194.07,0.28000000000000114,0.0,0.3000000000000007,0.05000000000291038,3.3999999999999986,-0.040000000000000036,8.0,120
782,2025-07-25 09:00:00,0.0,1.0,527.62,9.42,0,30.3,100220.91,16.51,0.82,0.0,0.0,134.74,0.7799999999999994,0.0,-0.6999999999999993,18.110000000000582,2.230000000000002,-0.030000000000000027,9.0,60
783,2025-07-25 10:00:00,0.0,0.96,785.2,9.95,0,31.2,100219.84,17.88,0.82,0.0,-0.040000000000000036,257.58000000000004,0.5299999999999994,0.0,0.8999999999999986,-1.070000000006985,1.3699999999999974,0.0,10.0,0
784,2025-07-25 11:00:00,0.8566,0.74,617.44,9.95,85,31.8,100152.2,20.34,0.79,0.8566,-0.21999999999999997,-167.76,0.0,85.0,0.6000000000000014,-67.63999999999942,2.460000000000001,-0.029999999999999916,11.0,-60
785,2025-07-25 12:00:00,0.0,0.5,605.46,12.63,0,28.0,100104.55,19.55,0.73,-0.8566,-0.24,-11.980000000000018,2.6800000000000015,-85.0,-3.8000000000000007,-47.64999999999418,-0.7899999999999991,-0.06000000000000005,12.0,-120
786,2025-07-25 13:00:00,0.0,0.53,642.56,12.22,0,33.1,100044.83,22.6,0.92,0.0,0.030000000000000027,37.09999999999991,-0.41000000000000014,0.0,5.100000000000001,-59.720000000001164,3.0500000000000007,0.19000000000000006,13.0,-180
787,2025-07-25 14:00:00,0.0,0.48,503.28,13.9,0,32.0,99995.72,22.03,0.75,0.0,-0.050000000000000044,-139.27999999999997,1.6799999999999997,0.0,-1.1000000000000014,-49.11000000000058,-0.5700000000000003,-0.17000000000000004,14.0,-240
788,2025-07-25 15:00:00,0.0,0.81,636.5,17.08,0,31.3,99953.05,24.74,0.72,0.0,0.33000000000000007,133.22000000000003,3.179999999999998,0.0,-0.6999999999999993,-42.669999999998254,2.7099999999999973,-0.030000000000000027,15.0,-300
789,2025-07-25 16:00:00,0.4011,0.55,452.66,11.58,36,31.3,99926.44,24.3,0.68,0.4011,-0.26,-183.83999999999997,-5.499999999999998,36.0,0.0,-26.610000000000582,-0.4399999999999977,-0.039999999999999925,16.0,-360
790,2025-07-25 17:00:00,0.0,0.92,267.14,13.82,0,28.3,99852.48,23.77,0.83,-0.4011,0.37,-185.52000000000004,2.24,-36.0,-3.0,-73.9600000000064,-0.5300000000000011,0.1499999999999999,17.0,-420
791,2025-07-25 18:00:00,0.0,0.93,24.55,12.51,0,28.4,99842.88,21.72,0.88,0.0,0.010000000000000009,-242.58999999999997,-1.3100000000000005,0.0,0.09999999999999787,-9.599999999991269,-2.0500000000000007,0.050000000000000044,18.0,-480
792,2025-07-25 19:00:00,2.363,1.0,0.0,11.82,47,29.6,99833.67,20.32,0.89,2.363,0.06999999999999995,-24.55,-0.6899999999999995,47.0,1.2000000000000028,-9.210000000006403,-1.3999999999999986,0.010000000000000009,19.0,-540
793,2025-07-25 20:00:00,0.6588,1.0,0.0,10.75,44,28.9,99868.31,17.75,0.85,-1.7042,0.0,0.0,-1.0700000000000003,-3.0,-0.7000000000000028,34.63999999999942,-2.5700000000000003,-0.040000000000000036,20.0,-600
794,2025-07-25 21:00:00,0.08,1.0,0.0,10.15,6,28.3,99889.59,17.95,0.92,-0.5788000000000001,0.0,0.0,-0.5999999999999996,-38.0,-0.5999999999999979,21.279999999998836,0.1999999999999993,0.07000000000000006,21.0,-660
795,2025-07-25 22:00:00,0.0,0.75,0.0,9.94,0,28.4,99894.88,17.5,0.95,-0.08,-0.25,0.0,-0.21000000000000085,-6.0,0.09999999999999787,5.290000000008149,-0.4499999999999993,0.029999999999999916,22.0,-720
796,2025-07-25 23:00:00,0.0,0.93,0.0,9.6,0,29.5,99906.36,15.65,0.97,0.0,0.18000000000000005,0.0,-0.33999999999999986,0.0,1.1000000000000014,11.479999999995925,-1.8499999999999996,0.020000000000000018,23.0,-780
797,2025-07-26 00:00:00,0.0,1.0,0.0,8.08,0,29.4,99855.38,16.52,0.96,0.0,0.06999999999999995,0.0,-1.5199999999999996,0.0,-0.10000000000000142,-50.979999999995925,0.8699999999999992,-0.010000000000000009,0.0,780
798,2025-07-26 01:00:00,0.0,0.98,0.0,8.8,0,29.1,99803.88,17.38,0.96,0.0,-0.020000000000000018,0.0,0.7200000000000006,0.0,-0.29999999999999716,-51.5,0.8599999999999994,0.0,1.0,720
799,2025-07-26 02:00:00,0.0,0.93,0.0,9.21,0,29.2,99741.11,17.35,0.96,0.0,-0.04999999999999993,0.0,0.41000000000000014,0.0,0.09999999999999787,-62.770000000004075,-0.029999999999997584,0.0,2.0,660
800,2025-07-26 03:00:00,0.2512,0.97,0.0,8.82,80,29.3,99696.17,17.15,0.97,0.2512,0.039999999999999925,0.0,-0.39000000000000057,80.0,0.10000000000000142,-44.94000000000233,-0.20000000000000284,0.010000000000000009,3.0,600
801,2025-07-26 04:00:00,0.0,1.0,0.0,6.64,0,29.4,99692.58,16.46,0.96,-0.2512,0.030000000000000027,0.0,-2.1800000000000006,-80.0,0.09999999999999787,-3.5899999999965075,-0.6899999999999977,-0.010000000000000009,4.0,540
802,2025-07-26 05:00:00,0.0,1.0,0.0,1.21,2,30.3,99775.81,11.68,0.97,0.0,0.0,0.0,-5.43,2.0,0.9000000000000021,83.22999999999593,-4.780000000000001,0.010000000000000009,5.0,480
803,2025-07-26 06:00:00,1.9806,1.0,12.88,2.76,77,30.2,99810.0,12.12,0.97,1.9806,0.0,12.88,1.5499999999999998,75.0,-0.10000000000000142,34.19000000000233,0.4399999999999995,0.0,6.0,420
804,2025-07-26 07:00:00,0.08,0.95,23.7,9.49,8,30.3,99851.55,12.45,0.97,-1.9005999999999998,-0.050000000000000044,10.819999999999999,6.73,-69.0,0.10000000000000142,41.55000000000291,0.33000000000000007,0.0,7.0,360
805,2025-07-26 08:00:00,0.5566,0.98,98.96,8.93,52,30.4,99869.87,13.51,0.98,0.47659999999999997,0.030000000000000027,75.25999999999999,-0.5600000000000005,44.0,0.09999999999999787,18.319999999992433,1.0600000000000005,0.010000000000000009,8.0,300
806,2025-07-26 09:00:00,4.7737,0.93,532.9,9.27,97,29.7,99873.59,17.14,0.98,4.2171,-0.04999999999999993,433.94,0.33999999999999986,45.0,-0.6999999999999993,3.720000000001164,3.630000000000001,0.0,9.0,240
807,2025-07-26 10:00:00,4.0694,0.92,690.62,9.26,97,30.1,99863.91,17.76,0.97,-0.7042999999999999,-0.010000000000000009,157.72000000000003,-0.009999999999999787,0.0,0.40000000000000213,-9.679999999993015,0.620000000000001,-0.010000000000000009,10.0,180
808,2025-07-26 11:00:00,3.1673,0.53,812.21,9.66,99,29.9,99832.06,19.21,0.98,-0.9020999999999999,-0.39,121.59000000000003,0.40000000000000036,2.0,-0.20000000000000284,-31.85000000000582,1.4499999999999993,0.010000000000000009,11.0,120
809,2025-07-26 12:00:00,0.985,0.39,855.3,13.56,40,29.9,99810.86,19.29,0.96,-2.1823,-0.14,43.08999999999992,3.9000000000000004,-59.0,0.0,-21.19999999999709,0.0799999999999983,-0.020000000000000018,12.0,60
810,2025-07-26 13:00:00,0.0,0.5,866.92,14.26,0,31.2,99775.72,19.54,0.97,-0.985,0.10999999999999999,11.620000000000005,0.6999999999999993,-40.0,1.3000000000000007,-35.13999999999942,0.25,0.010000000000000009,13.0,0
811,2025-07-26 14:00:00,0.0,0.3,781.84,16.33,0,33.8,99745.34,19.66,0.89,0.0,-0.2,-85.07999999999993,2.0699999999999985,0.0,2.599999999999998,-30.380000000004657,0.120000000000001,-0.07999999999999996,14.0,-60
812,2025-07-26 15:00:00,0.0,0.3,645.92,16.28,0,33.6,99708.7,19.28,0.78,0.0,0.0,-135.92000000000007,-0.04999999999999716,0.0,-0.19999999999999574,-36.63999999999942,-0.379999999999999,-0.10999999999999999,15.0,-120
813,2025-07-26 16:00:00,0.0,0.44,491.14,11.86,0,33.7,99700.11,18.02,0.76,0.0,0.14,-154.77999999999997,-4.420000000000002,0.0,0.10000000000000142,-8.589999999996508,-1.2600000000000016,-0.020000000000000018,16.0,-180
814,2025-07-26 17:00:00,0.0,0.54,247.92,11.48,0,32.4,99731.66,18.76,0.76,0.0,0.10000000000000003,-243.22,-0.379999999999999,0.0,-1.3000000000000043,31.55000000000291,0.740000000000002,0.0,17.0,-240
815,2025-07-26 18:00:00,0.415,0.69,95.72,10.13,38,32.5,99768.12,17.61,0.81,0.415,0.1499999999999999,-152.2,-1.3499999999999996,38.0,0.10000000000000142,36.45999999999185,-1.1500000000000021,0.050000000000000044,18.0,-300
816,2025-07-26 19:00:00,0.0,0.85,0.0,9.3,0,31.9,99804.06,15.79,0.81,-0.415,0.16000000000000003,-95.72,-0.8300000000000001,-38.0,-0.6000000000000014,35.94000000000233,-1.8200000000000003,0.0,19.0,-360
817,2025-07-26 20:00:00,0.0,0.89,0.0,8.69,0,31.8,99844.25,13.71,0.84,0.0,0.040000000000000036,0.0,-0.6100000000000012,0.0,-0.09999999999999787,40.19000000000233,-2.0799999999999983,0.029999999999999916,20.0,-420
818,2025-07-26 21:00:00,0.0,0.97,0.0,8.27,0,31.8,99890.81,12.4,0.88,0.0,0.07999999999999996,0.0,-0.41999999999999993,0.0,0.0,46.55999999999767,-1.3100000000000005,0.040000000000000036,21.0,-480
819,2025-07-26 22:00:00,0.2457,1.0,0.0,8.32,40,31.8,99891.7,10.8,0.88,0.2457,0.030000000000000027,0.0,0.05000000000000071,40.0,0.0,0.8899999999994179,-1.5999999999999996,0.0,22.0,-540
820,2025-07-26 23:00:00,0.08,1.0,0.0,8.17,5,30.8,99879.11,11.77,0.94,-0.16570000000000001,0.0,0.0,-0.15000000000000036,-35.0,-1.0,-12.589999999996508,0.9699999999999989,0.05999999999999994,23.0,-600
821,2025-07-27 00:00:00,0.6639,0.94,0.0,8.13,65,31.1,99856.3,10.22,0.96,0.5839000000000001,-0.06000000000000005,0.0,-0.03999999999999915,60.0,0.3000000000000007,-22.80999999999767,-1.549999999999999,0.020000000000000018,0.0,780
822,2025-07-27 01:00:00,0.1391,0.8,0.0,8.15,50,31.3,99797.95,8.04,0.96,-0.5248,-0.1399999999999999,0.0,0.019999999999999574,-15.0,0.1999999999999993,-58.35000000000582,-2.1800000000000015,0.0,1.0,720
823,2025-07-27 02:00:00,0.0,0.9,0.0,8.13,0,31.0,99763.25,7.6,0.96,-0.1391,0.09999999999999998,0.0,-0.019999999999999574,-50.0,-0.3000000000000007,-34.69999999999709,-0.4399999999999995,0.0,2.0,660
824,2025-07-27 03:00:00,0.0,0.7,0.0,8.19,0,30.7,99734.62,8.26,0.96,0.0,-0.20000000000000007,0.0,0.05999999999999872,0.0,-0.3000000000000007,-28.630000000004657,0.6600000000000001,0.0,3.0,600
825,2025-07-27 04:00:00,2.2304,1.0,0.0,5.13,76,30.8,99749.34,7.83,0.96,2.2304,0.30000000000000004,0.0,-3.0599999999999996,76.0,0.10000000000000142,14.720000000001164,-0.4299999999999997,0.0,4.0,540
826,2025-07-27 05:00:00,0.5134,0.95,0.0,3.62,35,30.3,99843.3,8.76,0.96,-1.717,-0.050000000000000044,0.0,-1.5099999999999998,-41.0,-0.5,93.9600000000064,0.9299999999999997,0.0,5.0,480
827,2025-07-27 06:00:00,0.1329,0.85,24.84,3.76,31,30.3,99875.43,8.48,0.97,-0.38049999999999995,-0.09999999999999998,24.84,0.13999999999999968,-4.0,0.0,32.129999999990105,-0.27999999999999936,0.010000000000000009,6.0,420
828,2025-07-27 07:00:00,0.0,0.69,128.7,5.92,0,30.3,99885.22,10.06,0.97,-0.1329,-0.16000000000000003,103.85999999999999,2.16,-31.0,0.0,9.790000000008149,1.58,0.0,7.0,360
829,2025-07-27 08:00:00,0.0,0.62,311.77,9.01,0,30.4,99858.25,11.45,0.97,0.0,-0.06999999999999995,183.07,3.09,0.0,0.09999999999999787,-26.970000000001164,1.3899999999999988,0.0,8.0,300
830,2025-07-27 09:00:00,0.0,0.56,476.78,10.89,0,31.3,99839.42,12.08,0.96,0.0,-0.05999999999999994,165.01,1.8800000000000008,0.0,0.9000000000000021,-18.830000000001746,0.6300000000000008,-0.010000000000000009,9.0,240
831,2025-07-27 10:00:00,0.0,0.64,682.38,13.25,0,32.2,99817.31,12.6,0.91,0.0,0.07999999999999996,205.60000000000002,2.3599999999999994,0.0,0.9000000000000021,-22.110000000000582,0.5199999999999996,-0.04999999999999993,10.0,180
832,2025-07-27 11:00:00,0.0,0.71,885.82,13.93,0,33.8,99830.55,14.35,0.85,0.0,0.06999999999999995,203.44000000000005,0.6799999999999997,0.0,1.5999999999999943,13.240000000005239,1.75,-0.06000000000000005,11.0,120
833,2025-07-27 12:00:00,0.0,0.87,883.19,13.87,0,34.1,99758.05,13.25,0.78,0.0,0.16000000000000003,-2.6299999999999955,-0.0600000000000005,0.0,0.30000000000000426,-72.5,-1.0999999999999996,-0.06999999999999995,12.0,60
834,2025-07-27 13:00:00,0.0,0.85,916.78,12.83,0,36.1,99706.38,12.02,0.73,0.0,-0.020000000000000018,33.58999999999992,-1.0399999999999991,0.0,2.0,-51.669999999998254,-1.2300000000000004,-0.050000000000000044,13.0,0
835,2025-07-27 14:00:00,0.08,0.45,823.52,10.14,26,33.7,99640.12,13.92,0.73,0.08,-0.39999999999999997,-93.25999999999999,-2.6899999999999995,26.0,-2.3999999999999986,-66.26000000000931,1.9000000000000004,0.0,14.0,-60
836,2025-07-27 15:00:00,0.522,0.51,708.95,11.78,33,29.8,99602.55,13.94,0.81,0.442,0.06,-114.56999999999994,1.6399999999999988,7.0,-3.900000000000002,-37.56999999999243,0.019999999999999574,0.08000000000000007,15.0,-120
837,2025-07-27 16:00:00,0.2045,0.71,532.73,12.52,69,29.5,99558.23,14.13,0.86,-0.3175,0.19999999999999996,-176.22000000000003,0.7400000000000002,36.0,-0.3000000000000007,-44.320000000006985,0.19000000000000128,0.04999999999999993,16.0,-180
838,2025-07-27 17:00:00,0.2206,0.74,334.08,11.2,51,29.9,99537.2,14.49,0.89,0.016100000000000003,0.030000000000000027,-198.65000000000003,-1.3200000000000003,-18.0,0.3999999999999986,-21.029999999998836,0.35999999999999943,0.030000000000000027,17.0,-240
839,2025-07-27 18:00:00,0.2929,0.44,134.86,10.75,70,29.7,99549.81,13.37,0.92,0.0723,-0.3,-199.21999999999997,-0.4499999999999993,19.0,-0.1999999999999993,12.610000000000582,-1.120000000000001,0.030000000000000027,18.0,-300
840,2025-07-27 19:00:00,0.0,0.47,0.0,9.86,0,30.0,99591.56,10.56,0.9,-0.2929,0.02999999999999997,-134.86,-0.8900000000000006,-70.0,0.3000000000000007,41.75,-2.8099999999999987,-0.020000000000000018,19.0,-360
841,2025-07-27 20:00:00,28.6744,0.48,0.0,7.99,86,31.0,99632.61,8.79,0.95,28.6744,0.010000000000000009,0.0,-1.8699999999999992,86.0,1.0,41.05000000000291,-1.7700000000000014,0.04999999999999993,20.0,-420
842,2025-07-27 21:00:00,18.7369,0.54,0.0,9.1,100,30.8,99695.52,9.72,0.96,-9.9375,0.06000000000000005,0.0,1.1099999999999994,14.0,-0.1999999999999993,62.91000000000349,0.9300000000000015,0.010000000000000009,21.0,-480
843,2025-07-27 22:00:00,3.4612,0.63,0.0,8.43,90,29.6,99700.66,10.83,0.97,-15.275699999999999,0.08999999999999997,0.0,-0.6699999999999999,-10.0,-1.1999999999999993,5.139999999999418,1.1099999999999994,0.010000000000000009,22.0,-540
844,2025-07-27 23:00:00,0.08,0.7,0.0,8.29,54,30.4,99748.19,10.33,0.98,-3.3811999999999998,0.06999999999999995,0.0,-0.14000000000000057,-36.0,0.7999999999999972,47.529999999998836,-0.5,0.010000000000000009,23.0,-600
845,2025-07-28 00:00:00,0.0,0.94,0.0,4.54,0,30.6,99711.68,8.93,0.98,-0.08,0.24,0.0,-3.749999999999999,-54.0,0.20000000000000284,-36.51000000000931,-1.4000000000000004,0.0,0.0,780
846,2025-07-28 01:00:00,0.0,0.69,0.0,8.12,0,30.7,99664.61,7.73,0.98,0.0,-0.25,0.0,3.579999999999999,0.0,0.09999999999999787,-47.06999999999243,-1.1999999999999993,0.0,1.0,720
